Unnamed: 0,eta_x,eta_y,eta_psi,nu_u,nu_v,nu_r,x_tilde,y_tilde,on_land,u,v,r,d_obs,psi_tilde_obs,psi_tilde,shap_value_0_x_tilde,expected_value_0,shap_value_0_y_tilde,shap_value_0_on_land,shap_value_0_u,shap_value_0_v,shap_value_0_r,shap_value_0_d_obs,shap_value_0_psi_tilde_obs,shap_value_0_psi_tilde,shap_value_1_x_tilde,expected_value_1,shap_value_1_y_tilde,shap_value_1_on_land,shap_value_1_u,shap_value_1_v,shap_value_1_r,shap_value_1_d_obs,shap_value_1_psi_tilde_obs,shap_value_1_psi_tilde,shap_value_2_x_tilde,expected_value_2,shap_value_2_y_tilde,shap_value_2_on_land,shap_value_2_u,shap_value_2_v,shap_value_2_r,shap_value_2_d_obs,shap_value_2_psi_tilde_obs,shap_value_2_psi_tilde,shap_value_3_x_tilde,expected_value_3,shap_value_3_y_tilde,shap_value_3_on_land,shap_value_3_u,shap_value_3_v,shap_value_3_r,shap_value_3_d_obs,shap_value_3_psi_tilde_obs,shap_value_3_psi_tilde,shap_value_4_x_tilde,expected_value_4,shap_value_4_y_tilde,shap_value_4_on_land,shap_value_4_u,shap_value_4_v,shap_value_4_r,shap_value_4_d_obs,shap_value_4_psi_tilde_obs,shap_value_4_psi_tilde
10,800.0658923073895,576.4320134608357,0.7795199911997639,-0.4588135059016763,0.0022556621008142444,-2.711159606166641e-05,-1.5013099198606057,1.6665429392182958,-0.012613051759274787,-1.2902737382051648,-0.02577294116582202,0.016345102122638434,0.41391419606479146,-0.7768167515511185,3.295831319199478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,632.9105288482789,576.6332754736923,0.20443496426046648,0.16626807460982773,0.0063182619306731925,-0.0007987849595678077,1.1329618138727886,-0.6583122755180609,-0.012613051759274787,0.4371086030766902,0.009842598507533816,-0.3969137174208599,0.32353954175968763,-0.6118561591037358,1.0539649045539583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,717.7278488294,595.1025623518464,-0.5554987866187497,-0.232901015869638,0.00361178265124513,-0.0009466064106755897,0.5316232272413942,-0.7860684071645564,-0.012613051759274787,-0.6659756335689266,-0.0138842572470317,-0.476077417085767,1.2215689042907607,0.8918190830429331,-1.9085012937383847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,725.5212202610126,541.6524716850464,0.2120573626065606,-0.30439529533858656,-0.00259720119329625,0.0009610333012945377,-0.2414987126664716,0.6218181189373784,-0.012613051759274787,-0.8635465742392201,-0.06831647299744854,0.5455322078741591,-0.8748534144012754,-0.8864462909457066,1.083679465098345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,585.1927623652058,603.2650048383377,-0.7282336843927447,0.09248597069871917,-0.007522096711511365,-0.0005788469802267071,2.4256810254539705,1.2915137263548264,-0.012613051759274787,0.23321537158140346,-0.11149148876615958,-0.2791290250708275,0.8083745058007257,1.029586221750692,-2.581877486503741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,666.0532723147844,566.5557289960577,0.4724116394244369,0.41916328259670815,0.008369641239906628,-0.0006611507878050648,0.4302632820158824,-0.3860597060421348,-0.012613051759274787,1.1359721276007493,0.02782639810210068,-0.3232056719687175,-0.2872128187205403,-0.8020228423335856,2.0986241806889483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,742.2884282318507,584.7679349922588,0.2711831631163517,-0.328843729460708,-0.004986253214297767,0.0001935827869388221,-0.702337735311563,-0.2292656871916023,-0.012613051759274787,-0.9311086248438579,-0.0892605434447327,0.1345348758168768,0.9755874968280592,-0.5216803044176838,1.3141708536629146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,678.3772949578131,540.5580383238848,-0.09061290397310096,0.2543000650313166,-0.003771079979995864,-0.0002856966348194744,0.5809315845188461,0.5605962368737065,-0.012613051759274787,0.6803806982127181,-0.07860750047993195,-0.12213647949257432,-0.4788765618844378,-0.7856538621172059,-0.09622658978208057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,582.9847165190355,568.1519003857062,0.5303969324000433,0.1679582772367303,-0.00908607012863167,-0.0004382336715633036,1.5481283132781058,-1.4457824427622623,-0.012613051759274787,0.4417793952771427,-0.12520235363552967,-0.2038255447403428,-0.9996787365459456,-0.9077572121687733,2.3246695040340017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,807.2574005578938,550.8996563598804,-0.40820220083205105,-0.1894615771906664,0.004312387006029126,-0.00022396552937498877,-1.2677319941180636,-0.7171092324808341,-0.012613051759274787,-0.545932871745983,-0.007742278406353803,-0.08907725395549862,-0.05082888527893875,0.7215403555619503,-1.3342918234890255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,637.45983044463,551.483904180688,-0.13443190965381768,0.1893240351615472,0.0075084678342603435,0.00013630284182038384,1.2775665100996292,0.4561102492748752,-0.012613051759274787,0.5008226211505251,0.020276760707590408,0.1038594066059018,-0.5840223498634486,0.7632371461915435,-0.2670471685782128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,676.5440980285791,561.7927398293881,-0.13445011768647094,0.20911327664623305,0.0032439177794763487,-0.0009064406280864037,0.6637348936373849,0.08469490904605255,-0.012613051759274787,0.5555092210340734,-0.017109213305617925,-0.4545671969799052,-0.1032279924723391,0.5833117976893443,-0.267118149346221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,714.7371821474625,570.3775627613892,-0.0858405796570465,-0.05806242287564956,-0.0001083465924942642,-0.0003758835071662541,0.026865915540428824,-0.23095441220986965,-0.012613051759274787,-0.1828177426177265,-0.04649746460666766,-0.17043479088563535,0.6344706504485688,-0.3968385367244969,-0.07762253455063052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,774.1710057664869,589.5026130368433,-0.05200555509664595,-0.09379253381812047,-0.00623997411898344,0.0009988407189106606,-0.9554993974592924,-0.7545735009825926,-0.012613051759274787,-0.28155615471996875,-0.10025152175669176,0.5657794387790039,1.42292281610439,-0.2719461493054877,0.05427727442957258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,600.032092042175,565.58869687381,0.2090553352173541,0.4934107401025641,-0.001963663555749128,0.00035703001048393657,1.6946707855424097,-0.5688578452712703,-0.012613051759274787,1.3411513409695712,-0.06276244705111085,0.22206673820100425,-0.2574001417052695,-0.7600279528539013,1.0719765967146433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,631.2459188955271,564.2718629297658,-0.2887482776336378,0.0011787823596769444,0.006454628210628316,5.66919537195855e-05,1.456488479233546,0.4476747154317423,-0.012613051759274787,-0.01910757263316424,0.01103807895287669,0.06122491486983499,-0.247444783212101,0.7069246516623766,-0.8686220077724788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,608.536934748339,553.3824679833846,-0.6317988784789159,0.4368269119501712,-0.004400345133462549,0.0009570303735467961,1.6554062749482976,1.6133268881204368,-0.012613051759274787,1.184784702438024,-0.0841240708971397,0.543388496202898,-1.1802424413217305,1.4024347522180458,-2.2059435942031644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,688.7147643562994,576.2746449897044,-0.6280347050003925,0.4306799518186181,-0.007331588915949019,4.173105682839782e-05,0.8123324182517764,0.0279400013573982,-0.012613051759274787,1.1677978790939103,-0.1098213666189901,0.0532128169007245,0.3641617531529295,1.0549358589495033,-2.1912696352143284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,663.2927235039043,588.9982137136938,0.2368497566278473,0.13920490760818027,-0.009628513449088095,-0.0009186734526494783,0.5675717850095464,-0.8188198889430125,-0.012613051759274787,0.3623208661871255,-0.12995778424877166,-0.4611183141723528,0.8339752482399925,-0.5264293291648493,1.1803281916193502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,714.0053766632914,600.9404086671992,0.2843090616524813,-0.03078060013254069,0.00819702354810205,-0.0009159909360653176,-0.33968816464444485,-0.7754110045213959,-0.012613051759274787,-0.10742576129288144,0.026313112888626297,-0.4596817301338171,1.399532144568817,-0.4766459109075456,1.3653398281827462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,748.3179562227663,554.3578983479567,0.3913400654590631,-0.14382117374187914,0.008054203012386614,0.00028028239958644826,-0.6793101650700172,0.6689237666786518,-0.012613051759274787,-0.4198078515495775,0.02506105000550457,0.1809656343114344,-0.27852894388837784,-0.7900500457740229,1.782581108201501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,769.5095581421878,564.4599076434463,-0.2003562292031621,-0.3308720149866607,0.0024107621663310326,-0.0009175941009875817,-0.7945981689451639,-0.3776513168658283,-0.012613051759274787,-0.9367136925819624,-0.024413227492781017,-0.4605402825662842,0.3234233718124603,0.536654299316267,-0.5240413711444266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,603.8560811772883,594.8852087034849,-0.5280066201436462,0.2370023255686482,0.0068169666525534295,0.0009524589152981141,2.1168914758892856,0.5849658474099376,-0.012613051759274787,0.6325792421732407,0.01421458653275662,0.5409403160158054,0.7836322294544786,0.939289984325345,-1.8013279857939857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,694.9807645964768,561.435246584099,-0.2455915023826143,0.2132676617720141,-0.003961937675612881,0.00046950198243723046,0.4182008306040759,0.0630759477470306,-0.012613051759274787,0.5669896609140743,-0.08028069009123788,0.2822995213438136,-0.07843656025657879,0.6409199445618274,-0.7003830162017817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,800.7253226635864,549.7787274890986,0.6195217229081755,-0.31221432683572736,0.009491210429593885,0.0002777570350009466,-1.3306940854990073,1.7870980050834957,-0.012613051759274787,-0.8851540849309208,0.037658843739038265,0.17961321081611034,-0.6380386808878563,-0.867520537510774,2.672106604971756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,600.3206965888266,569.4791314852937,-0.6819852941545365,0.030578078272983037,-0.009842979893374964,-0.00021238409643658108,1.8965223266069464,1.5424069668840614,-0.012613051759274787,0.06213594211767572,-0.13183794436175222,-0.08287498038860694,-0.4245903494172602,1.231427621261035,-2.4015863852760213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,720.3732884783858,558.1884107795398,0.02985098723945478,-0.28848096324628875,-0.0026333708733114825,0.0009769181161985788,-0.13817571554485852,0.10367200360553126,-0.012613051759274787,-0.8195680967306759,-0.06863356124820047,0.5540390971441019,0.20793211867336028,-0.5767099284600017,0.3733804061160176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,787.2589466324903,561.82066396191,-0.3755514279184185,-0.04849464622953642,-0.0009677641462626457,0.0003538419336332071,-0.9287280541873164,-0.7136280272783636,-0.012613051759274787,-0.15637766033230618,-0.05403170899796892,0.2203594084702484,0.25433678115015657,0.6529406554557445,-1.2070086083497504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,590.1043426937589,601.1738162010113,-0.5986143220605231,0.10794718423267856,-0.007072910203839886,-0.0006040599128841156,2.3664134472015697,0.8435038707373194,-0.012613051759274787,0.2759416781404526,-0.10755361140813653,-0.2926314566435449,0.8843476996160284,0.9592153468790752,-2.0765795192675864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,817.2855733565816,606.7782736872451,-0.19158694244149035,-0.4257989914569851,-0.001881862336641022,0.0003598589662200044,-1.4398808683277122,-1.5818379076744975,-0.012613051759274787,-1.1990397440582123,-0.062045321395991934,0.22358174566830408,1.9432714228591303,0.3933334307380322,-0.4898558706524052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,698.8974219786853,596.2274676415705,0.5932215732109527,0.16123015744065305,-3.118217018499396e-05,-2.7068162699820514e-06,-0.3874646869646973,-0.5662904873541337,-0.012613051759274787,0.4231865656559877,-0.04582098829612176,0.029414738791327513,0.9261974690201674,-0.6683803267004742,2.569580161847065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,811.0159511811238,593.3412860849612,0.2671424273908627,-0.09094080954110297,-0.009290634762479755,-0.0007032662350761405,-1.8262007968717795,0.0026412170725022737,-0.012613051759274787,-0.2736755543121086,-0.12699570767917298,-0.3457600075812784,1.5347526515501602,-0.45335628549913304,1.2984187660774589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,768.199976365397,584.2733323323788,-0.38188899949485217,-0.20852590987688924,0.004362633035536587,0.0006141107599501517,-0.4940545521733694,-1.0542040066689995,-0.012613051759274787,-0.5986162216593753,-0.007301787210494691,0.3597427188374932,0.9426325445774516,0.5838273522985143,-1.2317145008735677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,600.3143528399369,588.5232502407006,-0.6811614841139941,0.019707914689014398,-0.005498186926470079,-0.000918735946708198,2.0941196652963634,1.184904743265272,-0.012613051759274787,0.03209677729949735,-0.09374850588247896,-0.4611517819867889,0.3704898414074326,1.0729959518408838,-2.39837490875442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,737.4600788248807,604.4757234708331,-0.7613883216784556,-0.24750015369716086,0.008021809537680098,4.8571979048550856e-06,0.6150600733813638,-1.1473148610405106,-0.012613051759274787,-0.7063196361238679,0.024777066563402218,0.03346554022718478,1.458539418151828,0.9785115973360686,-2.711124927036452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,742.8571256294463,578.3175982451419,0.11603861629496424,-0.12107680886930873,0.009810651254111244,0.0004939307783002658,-0.5819238311051815,-0.2678907201229063,-0.012613051759274787,-0.3569549128781165,0.04045928134927727,0.2953820194818313,0.871128331196958,-0.4595262444172102,0.7093675069554006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,723.6674232801926,581.6114587456567,0.6373988697268584,-0.25889321846704194,0.005820804234181911,-0.00022286221969977158,-0.6116905968309013,0.11023380970241206,-0.012613051759274787,-0.7378038127660093,0.0054815427631346525,-0.08848639197226324,0.4356062659741208,-0.7329620555016065,2.741797473565214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,784.3159857954562,577.1895153766652,0.13569866870482505,-0.17150772405693293,-0.009995186069496663,-0.0006360621556275777,-1.268431143167883,-0.08324274205367449,-0.012613051759274787,-0.4963182777024328,-0.1331722882132805,-0.309769807770268,0.9785700322569456,-0.451873644392523,0.7860087150258204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,786.3720213091507,600.3715234101061,0.010772186395693772,-0.3485975609254832,-0.0018385366523027847,0.0006200750676345737,-1.2213946996202658,-0.9026225117871792,-0.012613051759274787,-0.9856973708711976,-0.061665498697708265,0.362936819955432,1.7945684638366366,-0.2699698744436875,0.29900510361339616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,648.9012015988542,582.290509860545,-0.6876023336517219,0.0277635229448307,-0.00928132333139622,-0.00016426791040741098,1.4102065830945458,0.5772478818501761,-0.012613051759274787,0.05435805628006605,-0.12691407728064494,-0.057107033508849235,0.3387526627734683,1.0803083667575843,-2.423483411991353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,787.1980439459684,564.2501994152302,-0.01283189944502583,-0.16322809570023267,-0.006972524552004264,0.0009734118484373665,-1.2150595630935086,-0.08376190161580417,-0.012613051759274787,-0.4734379301419797,-0.10667356185481604,0.5521613647452299,0.6673140012774575,-0.4309512671751921,0.2069887846068768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,728.1761016834413,550.2946065949337,-0.13958065327133984,-0.4473535876718176,0.0009828753246355435,-0.0003066640467200635,-0.20043908171791225,0.18911584743250515,-0.012613051759274787,-1.2586048152997844,-0.03693106399877874,-0.1333652821190509,-0.2818141905151411,0.6398581986910451,-0.28711862732436755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,766.3407756879228,527.9511484038793,-0.1831327456285734,-0.059361692293879324,0.002202394858124467,-6.562316992385939e-05,-0.8661239143770244,0.5244882483031887,-0.012613051759274787,-0.1864082100376449,-0.02623991839093895,-0.0042792297588461,-0.9275090954466776,0.9689236009583392,-0.4568986921312502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,743.8071084862057,549.0259908394651,0.2078362089875334,-0.10571675431306826,-0.007457817501057823,0.0008235666362590442,-0.5601063271072343,0.5363114174559427,-0.012613051759274787,-0.3145081542008508,-0.11092797307031027,0.4719138682945305,-0.2461345170056364,-0.756982170200555,1.067224050531352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,800.0529779418422,589.1055554837546,0.4702040753597201,-0.1594967768214715,0.006205016988747178,3.80146184628036e-05,-1.699151154340406,0.5906380908623048,-0.012613051759274787,-0.4631266131206249,0.00884981558751068,0.05122253058982553,1.202683891232111,-0.5895412632150957,2.0900183858881216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,625.3905922857244,574.638257017167,0.4484453071555323,0.22228980202817036,0.005132324425947301,-8.905952637562446e-05,0.9938927150082388,-0.9767943363745956,-0.012613051759274787,0.5919219037523602,-0.0005541439772292202,-0.016830240924569726,-0.08714111564466337,-0.7626904272810541,2.005195708586572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,796.2571359157372,600.6653203011313,0.4548377867701434,-0.16674442377218324,0.0014359365218694926,-0.0005680412317863818,-1.7243754026872038,0.258086472587084,-0.012613051759274787,-0.4831551305955121,-0.032959218451513984,-0.2733421584302021,1.6017954661055027,-0.5478368233130037,2.0301156503047126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,776.6546116197455,591.7035308211181,-0.638566061479892,-0.11030214465255717,0.0039700486546325,-0.00015977776785035844,-0.19164433191783592,-1.5202738466891812,-0.012613051759274787,-0.3271796558852166,-0.010743451459694157,-0.05470240079705189,1.2768952616211628,0.931039638454407,-2.232324250247005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,715.8431138194618,597.160893302002,-0.3058158392551958,-0.03212261533452343,-0.0016871760691817368,-0.0008015780238038086,0.2970709682039477,-0.8871068542084456,-0.012613051759274787,-0.11113435459319886,-0.0603385678950461,-0.3984095036999592,1.1920511438241266,0.5154475528257269,-0.9351568528594862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,687.2124637921208,559.3268966877691,0.43011345917377786,0.015067117276134969,0.008385647068032277,0.0009244849730208383,0.1971974835660473,-0.0014706364004003626,-0.012613051759274787,0.0192721608807659,0.027966716181775708,0.5259592645629483,-0.4729305455771062,-0.829979716392933,1.9337322686020344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,813.8376430818323,580.541071851018,0.3495693689519037,-0.4647411942609063,0.007868701836957205,-0.0005840439199919688,-1.834472254283796,0.5627727257531776,-0.012613051759274787,-1.3066546147428753,0.0234348193281923,-0.2819121730894044,1.056532088868373,-0.5487437829267444,1.61974549741514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,741.7021949269201,599.6219629060076,-0.4637135297145586,-0.4384059393853813,-0.009856308654954592,-0.00026173970565994864,0.11304283662483525,-1.177384046970272,-0.012613051759274787,-1.2338784273723988,-0.13195479343788985,-0.109306682932836,1.342263857467663,0.6108441599479498,-1.5506928390334136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,725.1635770193276,586.9680973790735,-0.7466780112656937,-0.4065041487885711,-0.007752179283396319,-0.0003111007853227783,0.5485412707728442,-0.6462475047018016,-0.012613051759274787,-1.1457193910957135,-0.11350855057640455,-0.13574131509400067,0.7880935915158301,1.040043113312098,-2.6537794053856816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,611.2378466628842,604.143081674719,0.7212649379387956,0.18111993497242465,-0.0005325919447977685,-0.000414736028070053,0.4960248459369647,-1.9776807593972705,-0.012613051759274787,0.4781509919830158,-0.05021669067100954,-0.19124171216129146,0.7068372576268867,-0.7348000699751169,3.068734383492028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,809.9554947969992,551.2465130412388,0.6866372412371049,-0.4079772249124222,0.00985903577220574,-0.000794839120906176,-1.4135698992871677,2.0493374545482643,-0.012613051759274787,-1.149790164836354,0.04088345325789239,-0.3948005790069511,-0.6026370152771229,-0.8674101320769914,2.933744483537206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
