,eta_x,eta_y,eta_psi,nu_u,nu_v,nu_r,on_land,d_obs,psi_tilde_obs
0,5.070050909695183,14.123659507155406,0.016279152228745986,0.009247825151412314,-5.413526576347749e-06,1.0598358644031691e-05,0.0,-1.3888526454255672,0.018620657869732327
1,5.122517360778092,14.099726741132283,0.016289161307479816,0.00994512428557126,5.577371234721795e-05,1.1109295341427128e-05,0.0,-1.3960872632889583,0.012621996516269718
2,5.170431916679676,14.07802821271759,0.016243126119882767,0.010513916356211794,0.0001399335293701398,1.4739467975033449e-05,0.0,-1.4055618022396406,0.0071193644887159735
3,5.214657722206354,14.058115864418793,0.016187227220779477,0.01097561679001835,0.00022105854468357222,2.251112460527338e-05,0.0,-1.4170428717306773,0.0020177195242254697
4,5.255716982722289,14.039655116166395,0.016065132544156313,0.011328087278789312,0.0003005361273160645,2.8589787945065837e-05,0.0,-1.4300656545446202,-0.002724100674900143
5,5.294206236810905,14.022372969757924,0.015869517808890343,0.01160092559884518,0.00037131094366493755,3.370244729694605e-05,0.0,-1.4443733601967654,-0.007225534967005842
6,5.3304927705072025,14.00598272847562,0.015602430054124206,0.011810955904817177,0.0004357377404549112,3.7842392902831534e-05,0.0,-1.459682535517798,-0.011538059058644023
7,5.364894741836032,13.990138548130078,0.015336691248998946,0.011979638423255778,0.0004999956006255246,3.731141203999755e-05,0.0,-1.4757637152728496,-0.015721796506937835
8,5.397878718393179,13.974584043360869,0.014996635760582855,0.012109538742487658,0.0005631829046244263,4.2388649243108034e-05,0.0,-1.492480795445907,-0.01984473432245437
9,5.429255184905867,13.959312686448998,0.014722243973177562,0.012208968031995227,0.0006275454986965912,4.443807262610733e-05,0.0,-1.5096824322030855,-0.02393254914170484
10,5.44938835964885,13.290003351994901,0.01062480987821246,0.015817633458566682,0.0007250006653389818,6.803939456467845e-05,0.0,-1.089872918832878,-0.03178230469569243
11,5.467477010045724,13.265834093116574,0.010410793781286287,0.015709700062164877,0.0008077157792616418,7.603350143980947e-05,0.0,-1.1181713883649742,-0.03417454988617408
12,5.484954682702131,13.240876945711328,0.010123529820242005,0.015573165745927042,0.0008883817422891127,7.976954324817598e-05,0.0,-1.1471861113593764,-0.03641776098523053
13,5.501947904967144,13.215230632390274,0.009878420233735419,0.015401704146748685,0.000970327700896334,8.68372519899907e-05,0.0,-1.1767396307275426,-0.038486277063693564
14,5.518750799462897,13.189209595759703,0.009568768546682094,0.015179762579157874,0.0010493762947412222,9.22743025277839e-05,0.0,-1.2066880016326724,-0.040309805461326675
15,5.53552595249244,13.163079988564762,0.009232227864703901,0.014909589307654514,0.0011157229911802347,9.62961231234516e-05,0.0,-1.2363900036300937,-0.04179652504126352
16,5.552843390935948,13.136991584658615,0.008888636424446261,0.014605242326141799,0.0011767288332844572,0.00010932164537180711,0.0,-1.2660110557703845,-0.042884921669976706
17,5.571030493174266,13.111498048311164,0.008586395507780509,0.014251615700268339,0.00122244082748324,0.0001207372063856127,0.0,-1.2948059207995684,-0.0434735483158164
18,5.590614286269441,13.086988124580621,0.008206134892640549,0.013843274110864279,0.0012363642000039476,0.00012521044983415663,0.0,-1.3226174046823083,-0.04351122228872484
19,5.612147808069259,13.063880786640306,0.007819400338917148,0.013390274462266483,0.0012366070804308293,0.00014361853260780322,0.0,-1.3488192324695376,-0.04292867816630874
20,5.636184828911494,13.04278385000571,0.007408359873862125,0.012877585405417946,0.0011964324372417678,0.00015609159356877456,0.0,-1.3729721178270555,-0.041697597157416055
21,5.663360854495147,13.024266811104052,0.006990488069416934,0.012308978597315168,0.0011276521853158528,0.00017025293056072144,0.0,-1.3945531496717987,-0.03979843456971821
22,5.694333890523213,13.00895941052547,0.006560884311115345,0.011697450541323207,0.0010237813620435077,0.00019160768534831618,0.0,-1.4132257391327876,-0.037265237155420294
23,5.729598052541403,12.997422838205383,0.006123046392514375,0.011046579729942607,0.0008870440040240624,0.00020299509029086948,0.0,-1.428433951508456,-0.03415166388806057
24,5.769917701437372,12.990187873465674,0.005680564221891338,0.010352870543797188,0.0007130727427515637,0.00022677489688582853,0.0,-1.4400438371840014,-0.030545905362991732
25,5.815378444677309,12.987797792849092,0.005226350551577497,0.009623384674393165,0.0005114074264334079,0.00024041104886229903,0.0,-1.447809032468589,-0.026594931778461728
26,5.866625635351465,12.990589341072802,0.004841760419667551,0.008874009484323153,0.0002894922211424955,0.00026327395440084445,0.0,-1.4517234336875724,-0.022433485417156618
27,5.923725231761035,12.998758313723977,0.004378662926822763,0.008109370538171845,4.2092266541615686e-05,0.0002742127464046007,0.0,-1.452000312089945,-0.018178576435360583
28,5.986910033839077,13.012450021516706,0.003925668228246693,0.007353059462158029,-0.00019225851695559015,0.0002899709202210943,0.0,-1.4489910330886087,-0.014024429264502203
29,6.055837824253818,13.031540573301767,0.0035240426858393903,0.006602724654334757,-0.00044184555324200403,0.00030620177586371256,0.0,-1.4435385255813848,-0.010098800636459515
30,6.130341491341605,13.055889294289415,0.0031376519600714303,0.0058901628369181225,-0.0006623327107622146,0.0003131125597750639,0.0,-1.4361579629864032,-0.0065387688988671755
31,6.209857627914063,13.084931171190162,0.0026894002869166656,0.0052287285895786795,-0.0008503151053300684,0.00032218668574302,0.0,-1.4280227669080077,-0.0034493504479016224
32,6.293732162600477,13.118180265415287,0.0022991357530903755,0.0046219842887911256,-0.0010181893621048488,0.0003238367580209456,0.0,-1.4203036246980822,-0.000910092773889204
33,6.381537962516138,13.155057558547888,0.0019306399935752339,0.0040912381013251675,-0.0011409934134487543,0.0003247147741998191,0.0,-1.4140554835115076,0.00107299893240409
34,6.472089007945273,13.194594063191213,0.0015653870105971635,0.003659690084899303,-0.0012192037446077109,0.0003253592990617449,0.0,-1.4104030884333998,0.0024847643375380812
35,6.564798759886193,13.236248518461295,0.001203186869643602,0.003318115557945589,-0.001266789124139578,0.0003219938107914544,0.0,-1.4105146303347205,0.003359535745200759
36,6.658436153230227,13.278975718657152,0.0009217878636729182,0.0030806331975172796,-0.0012686817759437474,0.0003156562986852407,0.0,-1.4152457715102393,0.003764883143567488
37,6.75224742605004,13.321927771835096,0.0005755913314429151,0.002941731095332578,-0.0012566705828707114,0.00030084246114370217,0.0,-1.4247477772179025,0.0037586226406531864
38,6.8458468647684265,13.36461851674034,0.0003117147059885639,0.002934806642092447,-0.001213173514310384,0.00029322229113937226,0.0,-1.4395701543944348,0.003475485551920343
39,6.937844643524734,13.405874069032187,5.071412948787213e-05,0.0030229112761652743,-0.0011664356503970907,0.0002773501078046081,0.0,-1.4596690448011653,0.0029966445082862947
40,7.027696741893199,13.445150274429984,-0.00026132380960497414,0.0032190860850569436,-0.0011253209171027123,0.000260338902483781,0.0,-1.4841863335030236,0.0024040476764781715
41,7.115049659785754,13.482013642027272,-0.0004483460585218424,0.0035243243944318436,-0.0010978090195337131,0.0002473106951992321,0.0,-1.5129635239669437,0.0017705310980531408
42,7.198899406546619,13.515611270382303,-0.0006747471491586055,0.0039172318663016625,-0.0010782280422336754,0.00023222843806181004,0.0,-1.5444729877085788,0.0011823589461243955
43,7.279082919188914,13.5456663497289,-0.0009022541159593445,0.004375345014384635,-0.0010964435282225793,0.00021264624596106785,0.0,-1.5779483050278316,0.0006394303753509689
44,7.355454447893857,13.571739656391614,-0.001071782702508628,0.004884740386691178,-0.0011382563795034883,0.00019269885337536152,0.0,-1.6123051134177704,0.00022259189968565352
