,eta_x,eta_y,eta_psi,nu_u,nu_v,nu_r,on_land,d_obs,psi_tilde_obs
0,3.967971841226285,-11.080710236220185,-0.033856930665725926,0.017299820250550324,0.002916266935212075,-9.440328283671917e-05,0.0,1.7752630122048108,0.009624505608389455
1,4.148023394719722,-10.957614604193797,-0.03252719181154373,0.018777896080663714,0.001837417901111582,-0.00022010974432573605,0.0,1.8117796195676927,0.009731135559070125
2,4.318949950685942,-10.841287999587982,-0.03094581087887316,0.019937399861897465,0.0008303723811957653,-0.0003192653440584614,0.0,1.8388356438795426,0.009747912756587596
3,4.482000657309795,-10.731198495011085,-0.029317683836446617,0.02074317027384498,-6.818134103481199e-05,-0.0004052313328219981,0.0,1.856699583664378,0.009706426645422539
4,4.6372798914340985,-10.627393831535752,-0.027544669540743527,0.021239454931323287,-0.0008459003698320089,-0.00045109397911824445,0.0,1.865287472296867,0.009655018487380929
5,4.785747533878782,-10.529313096124817,-0.025682692633358872,0.02147192328200842,-0.001504169963690405,-0.0004977485463726339,0.0,1.8649358553295763,0.009592521139548005
6,4.927729607410068,-10.436807554355717,-0.02376185320278612,0.021524364724019307,-0.002056978322798386,-0.0005216283565756541,0.0,1.8558450130332045,0.00955072136548818
7,5.063426632841414,-10.3499386605842,-0.02194816215498019,0.02146690079594027,-0.0025070675827287836,-0.0005236219973943079,0.0,1.838369812655434,0.009560782714119753
8,5.1939829390883245,-10.267915126625123,-0.0201414442613439,0.021318024688081527,-0.002890376567295405,-0.0005244081378208421,0.0,1.8128380074597499,0.009607559926697373
9,5.318543488938416,-10.191447228393109,-0.018556339586408455,0.021145317610081316,-0.003191892187923706,-0.0005099858874575425,0.0,1.7803500704708477,0.00970650176319543
10,5.36374026648769,-10.080560257543846,-0.024236412319723843,0.021521094332421775,-0.004324810057612538,-0.0006822349344277612,0.0,1.0949016732987502,0.041493267959630487
11,5.503637445889695,-9.975006984538712,-0.02224782891785848,0.020967538520787476,-0.004663869246416041,-0.0006445260473810777,0.0,1.0669010929306406,0.0424264727825161
12,5.639907920857801,-9.872542879527002,-0.020177767986338857,0.020399270439116934,-0.004950874056187438,-0.0005980119205530876,0.0,1.0324845921890757,0.04321148461161339
13,5.771883458255015,-9.773914368221336,-0.018311196630946158,0.019855266354736667,-0.005176225318785477,-0.0005481980170478629,0.0,0.9922687789990161,0.04389523812302931
14,5.899893645070806,-9.678725849453608,-0.01639124929113589,0.01930943522223716,-0.005349277741575342,-0.0005046457722268638,0.0,0.9467976749987507,0.044415255694149725
15,6.022472522892203,-9.588181997195896,-0.014575458545927789,0.018802942599542405,-0.005464125133715081,-0.00045304528418865786,0.0,0.8971454332919365,0.04478212445915686
16,6.141038302864297,-9.501268860296978,-0.012832155307156312,0.018343100857701855,-0.005505869254649243,-0.00039921525433106453,0.0,0.843385417678234,0.04499572030587995
17,6.254016498713231,-9.419319621022531,-0.011308743755030326,0.017931335400389825,-0.005497222646135835,-0.00034794426531914446,0.0,0.7869072143747378,0.0450250312237106
18,6.362238112645473,-9.34154321616434,-0.009769156555362923,0.01757509491838749,-0.005413001938666895,-0.00029783755315193616,0.0,0.7278869915502072,0.04488908413075965
19,6.4650666510786,-9.268516257644832,-0.008342430277155533,0.017283942786818662,-0.005271011321872354,-0.0002499349060545164,0.0,0.6672080186366772,0.04458992394943495
20,6.562330570082385,-9.200296944492203,-0.007025936658071608,0.01703559411594735,-0.005082606091974862,-0.00019953076272694048,0.0,0.6054164167767206,0.044141462546261945
21,6.6538552109842914,-9.137004160085194,-0.005828744824770693,0.016844987561568936,-0.004832519464283536,-0.0001446796758086677,0.0,0.5430814152195249,0.04356918022972156
22,6.7397248507914025,-9.07857356785879,-0.004743770770271105,0.016692444870008205,-0.004534562865353919,-9.7868301205839e-05,0.0,0.48052883772335775,0.04290364032074523
23,6.819511403490205,-9.02515660850094,-0.0037856521004889787,0.016564984345388445,-0.0042129374209014525,-6.120685510113688e-05,0.0,0.4183064085733028,0.04216977914173303
24,6.893780130175157,-8.976331244057713,-0.0029354505448411228,0.01645110589887333,-0.003853122891710248,-1.4356078424260232e-05,0.0,0.3562606666224085,0.04142367775550282
25,6.961967562010734,-8.932286985352496,-0.0022098575291780165,0.016337638563751034,-0.003483266121447448,2.0180762961397036e-05,0.0,0.29497146237742844,0.04069605644484353
26,7.024718068082517,-8.892429668184123,-0.0016091441103618376,0.01620800007808254,-0.0030964725863793507,5.325233538555629e-05,0.0,0.23398953500644593,0.040047907211055556
27,7.082115103889061,-8.856345133199582,-0.0010882414641955052,0.016059514893196125,-0.00270620296402746,9.094181572377735e-05,0.0,0.17330200906308557,0.03948637993388315
