,eta_x,eta_y,eta_psi,nu_u,nu_v,nu_r,on_land,d_obs,psi_tilde_obs
45,-7.963154268742455,-12.7074756218544,0.0003340709467547498,0.006445339581794052,-0.0015520362629857232,0.00021246005269581758,0.0,0.5937808079455706,0.022199611406392705
46,-8.029811301869149,-12.729120849952524,0.00033318304419793776,0.005457956884863613,-0.0017482045897487808,0.00020773410029484296,0.0,0.5955244587776392,0.024102393086486984
47,-8.091623072245858,-12.74612339321516,0.0003293209748562731,0.0045124263436964185,-0.0019057494535470454,0.00021134355436913665,0.0,0.6000294185244162,0.025687569887594464
48,-8.148874716586725,-12.759108798333013,0.00032150203668823707,0.003610195620281864,-0.002031878061510284,0.00020825687988157426,0.0,0.6067215228676979,0.02696211045243402
49,-8.201654295328115,-12.768569668035855,0.0003189607330806865,0.002765559899819081,-0.0021276397943594816,0.00020462765239059877,0.0,0.6150196110152208,0.02794459799868676
50,-8.25040472703462,-12.77489974681733,0.0003109423044067583,0.001976294127818967,-0.0021885213627719224,0.0001974181388195717,0.0,0.6242629979959542,0.02866449753017264
51,-8.295323906824413,-12.778670818702084,0.00031168148659865835,0.0012396683860149693,-0.002226998566152716,0.00019177326787556126,0.0,0.6341518555496428,0.029133332383352695
52,-8.336699838301115,-12.780584695743366,0.0003014508093981405,0.0005693094043479618,-0.0022506551316894274,0.0001857509022720194,0.0,0.6445759582354924,0.029392694561842347
53,-8.374770014916706,-12.781029032609016,0.0002959636915349506,-4.931956815212857e-05,-0.0022592904397509272,0.00017678695406431189,0.0,0.6552605959075013,0.02947220922540339
54,-8.410000537451666,-12.780322550652134,0.0002978016444528109,-0.000605552617160221,-0.002240174903191061,0.00017501599334224238,0.0,0.6659873688357401,0.029406770010236727
55,-8.442469759173347,-12.77923389376771,0.0002902661059689393,-0.0011206610012841622,-0.0022249760613615166,0.0001632091173107142,0.0,0.6769050100772347,0.029211415274112085
56,-8.472647606110861,-12.777891338768168,0.00029008728634138947,-0.0015891048735134916,-0.002199578899707788,0.00015813095880545802,0.0,0.6878098051948296,0.02892561731823662
